2.7311209494720985,1.1204592744520068,75.89992397208428,11,8431415.478052074,0,65
2.7032993468779947,1.3958637266744334,62.27371288,14,12031882.22639074,1,20
2.410130917502005,3.032929986224243,65.29091110883547,12,14553550.78454462,1,5
2.9701273194150057,1.833785033979391,68.11728992842127,8,14286984.726792391,1,60
2.705948737430758,2.822588618492765,76.48066868091314,7,15045942.734749848,1,50
2.8887593894924244,1.982234816155998,69.53129537602112,12,13371744.654842114,0,75
2.9726881797314286,2.6466974924781037,79.77227627634153,13,24406343.181769382,0,95
2.9978083206944066,1.820627722991262,61.490882776651624,7,16326043.639843114,1,55
2.9327503304384073,1.779440892817271,68.16157315631332,12,12511850.092153957,0,75
2.4543786073045597,3.649761092379026,60.06574674316282,10,31452231.83653262,0,55
2.7949845781510976,1.3098696043239961,77.50426626404884,10,10442976.063339965,0,85
2.553324468333175,3.774407296715156,77.85650419752452,9,23837328.29463156,0,75
2.5181922382979143,4.925696811,77.88086444320042,11,46403482.99938074,0,90
2.9936966721215628,4.1456839007368504,74.02589222330319,9,28444014.879287068,0,90
2.880716660704947,4.905862627129796,70.87863822271957,9,28575462.62345517,1,55
2.7106534649572773,4.280372726025895,78.16659804276033,15,25760571.162472334,0,80
2.639844699900161,4.574285618893329,67.50803908377324,15,39529031.40759836,1,45
2.7273546426230117,1.522810273712632,77.56200649171731,11,13252446.27100703,0,85
2.936424698107212,3.8956685316860824,74.63221072406367,14,34082008.50652736,0,90
2.8861304592540966,2.348173921593913,63.093493668794565,15,9448790.788775938,0,40
2.9127934980336407,3.1185131625084654,62.49951944059263,7,13249522.158049231,1,30
2.996143818378117,3.414117442743158,73.49965681707685,14,28204891.281850208,1,75
2.624685618826356,4.970116735294286,73.03596250536343,8,43721852.64908299,0,85
2.7171630695823685,3.5195132940336875,74.51674888125414,11,9660032.321920905,1,25
2.482067388310886,2.130150130911691,70.24474921,8,14869764.000342853,0,50
2.5203103043296933,2.1494398329910065,79.86199189,7,7838815.762723573,1,20
2.461973535531742,2.995904035872936,76.26115245154523,10,12294014.903969666,1,15
3.142559919047157,2.7520395677372687,62.61099692453581,14,24177393.35160764,0,85
2.441332250213971,1.2103672064583808,68.94418565060454,14,9128130.290711174,1,5
2.9397509707140217,2.578510890552499,66.01331736242692,8,6505430.877243797,0,50
2.5586897501140538,4.932576426047444,74.29201773297262,14,40118601.11082623,1,50
2.5766931570925684,4.615129196,75.43244153,8,38909167.210823715,1,65
2.5055635280488904,2.466319693319907,77.70854311948372,9,9370070.493052628,1,15
2.4020298768819077,1.277816351032504,71.91711405420733,7,11725494.374805331,0,55
3.0799717741228934,4.3381468378508945,70.42569061090195,7,30588953.08974663,0,90
2.359657431439856,1.4173109060036717,74.58907911462887,14,4054872.346965902,0,0
3.0491302694410356,1.6453926862225754,60.473119419389924,15,13731668.218866138,0,75
2.440238576117335,2.164880897014926,72.37147669060782,11,6101849.599277846,1,0
2.608867895769056,2.478791233487642,63.50226258126427,11,16796431.246582706,1,20
2.8290143477672784,3.7777337112917486,68.10032508775855,7,23948883.60829074,1,50
2.653484470621109,1.8644025704062082,62.73068964634789,13,10276089.785514172,0,30
2.431549158273371,3.1146277260296364,75.79086264840664,7,9993238.638473224,1,10
3.065557240834199,2.5920449381774073,69.81655693,15,16279621.838812614,0,80
2.9939296572866745,2.5376660273455776,62.83037178,15,22655448.71428446,0,85
2.929170038718582,4.316618454728638,74.24154151469847,15,18140416.081100035,0,75
2.8636562039263795,1.2199609205458368,77.86317008822888,13,9480268.917255672,1,55
2.686944635479694,4.255084775382684,63.45012410978244,10,37573132.16929416,1,45
2.9330469904042986,1.4068491273786048,65.34880941071175,13,12300463.276114428,1,45
2.542236587126336,2.299757445803838,60.008493444693045,10,18942455.18991522,0,50
2.6617993568460845,3.8074660010820476,67.97186321481595,10,24817611.04878825,1,35
2.3583640481033346,1.422778348033963,76.66101825559039,15,7081817.489330787,1,0
2.721852901371652,3.6294678045412274,77.72943089623804,10,13767414.881450105,1,40
2.8326469907482807,1.352554647022421,68.14008779887912,11,10667908.477974642,1,35
2.9940063119971745,4.613693175992724,70.33433303059837,9,14736390.811272776,0,70
2.799622111137778,1.1670975348140082,66.67681985789939,11,3670869.6089755106,1,5
2.5105197832681374,1.9501456225397398,62.848310579163304,11,7849611.931356902,0,15
2.4013126301127254,2.115244618777336,71.45435629808543,8,8726400.570094913,0,20
2.5115560699282673,4.889122003056373,78.61555720646798,10,46061646.589599624,0,90
2.6156393895695964,2.589756949921764,70.58202188241727,15,12823157.587568602,0,40
